ID,Title,Authors,Year,cited_in,context
2111962762,using response to kindergarten and first grade intervention to identify children at risk for long term reading difficulties,"frank r vellutino, donna m scanlon, haiyan zhang, christopher schatschneider",2008,425908830,"In the four studies reviewed that explored the predictiveness of combinations of subtests, only phonological awareness was a part of all test batteries (Catts et al., 2013; Parrila et al., 2009; Schatschneider et al., 2004; Vellutino et al., 2008).
Recent research has identified more reliable methods for predicting which students in kindergarten are most at risk and less likely to respond adequately to Tier One and Tier Two instruction (Vellutino et al., 2008).
predictors of future reading success for kindergarten students (Catts et al., 2001; Catts et al., 2013; Hagan-Burke et al., 2011; Ortiz et al., 2012; Parrila et al., 2009; Schatschneider, et al., 2004; Simmons et al., 2013; Torgesen et al., 1999; Vellutino et al., 2008)."
2111962762,using response to kindergarten and first grade intervention to identify children at risk for long term reading difficulties,"frank r vellutino, donna m scanlon, haiyan zhang, christopher schatschneider",2008,1660515937,", 2009; Storch & Whitehurst, 2002) as well as a very large literature that has documented the connection between phonological awareness and letter knowledge in kindergarten and word recognition/reading comprehension in the early school grades (Al Otaiba et al., 2011; Catts, Fey, Zhang, Tomblin, 2001; Elbro, Borstrom, & Petersen, 1998; Schatschneider et al., 2004; O’Connor & Jenkins, 1999; Vellutino et al., 2008)."
2111962762,using response to kindergarten and first grade intervention to identify children at risk for long term reading difficulties,"frank r vellutino, donna m scanlon, haiyan zhang, christopher schatschneider",2008,2054726974,"As discussed above, there is some limited evidence that progress monitoring during kindergarten can add uniquely to the prediction of word reading difficulties (Al Otaiba et al., 2011; Catts et al., in press; Vellutino et al., 2008).
For example, the ability to name letters is a good indicator of subsequent word reading skills (Catts et al., 2001; Scarborough, 1998; Schatschneider et al., 2004; Vellutino et al., 2008).
Others have also reported a strong predictive relationship between one or more of these measures and word reading abilities (Schatschneider et al., 2004; van Weerdenburg, Verhoeven, Balkom, & Bosman, 2009; Vellutino et al., 2008; Wolf, Bowers, & Biddle, 2000).
Thus, screening at the beginning of the school year can provide some information relevant to the prediction of word reading skills, but measurement of variable growth in response to instruction can add significantly to this prediction (Catts et al., in press; Vellutino et al., 2008).
Vellutino and colleagues further have shown that measuring at-risk children’s response to supplemental intervention during kindergarten can improve accuracy of identification beyond that of early screening (Vellutino et al., 2008)."
2112072718,rapid naming phonological awareness and reading a meta analysis of the correlation evidence,"h lee swanson, guy trainin, denise m necoechea, donald d hammill",2003,2044268484,"Compton, 2003; Neuhaus, Foorman, Francis, & Carlson, 2001; Plaza, 2003; Schatschneider, Fletcher, Francis, Carlson, & Foorman, 2004; Simpson & Everatt, 2005; Spring & Davis, 1988;  Swanson, Trainin, Necoechea, & Hammill, 2003;  Uhry, 2002; Wagner, Torgesen, & Rashotte, 1994; Wolf, 1991).Specifically, two meta-analyses conducted on studies including both rapid naming and reading found that naming speed correlates moderately (.30‐.40) with phonological awareness outcomes ( Swanson et al., 2003;  Vukovic & Siegel, 2006).However, a meta-analysis of serial naming conducted by  Swanson et al. (2003)  suggested that the correlation of word reading with serial naming is very similar to that of reading comprehension with reading (.41 and .45, respectively)."
2112072718,rapid naming phonological awareness and reading a meta analysis of the correlation evidence,"h lee swanson, guy trainin, denise m necoechea, donald d hammill",2003,1995860330,", rapid serial naming) when examining poor versus skilled readers (CardosoMartins & Pennington, 2004; Swanson et al., 2003).
In addition, our findings align with previous research regarding correlations between cognitive ability and achievement (Swanson et al., 2003)."
2112072718,rapid naming phonological awareness and reading a meta analysis of the correlation evidence,"h lee swanson, guy trainin, denise m necoechea, donald d hammill",2003,1873266330,"Metaanalyses (Hammill, 2004; Swanson et al., 2003) have reported that STM have in average a correlation with reading ability of 0.
Reading and comprehension ability has been often associated to both STM skill (e.g., Hammill, 2004; Swanson et al., 2003) and WM capacity (e.
Several monolingual studies have found that reading/spelling were influenced by cognitive abilities, such as phonological Short Term Memory (e.g., Hammill, 2004; Swanson et al., 2003), visual attention span 41 (e."
2112072718,rapid naming phonological awareness and reading a meta analysis of the correlation evidence,"h lee swanson, guy trainin, denise m necoechea, donald d hammill",2003,1987010373,"Swanson, Trainin, Necoechea, and Hammill (2003)  concluded, based on their meta-analysis, that RAN measures were moderately correlated (r = 0.46) with the recognition of familiar words."
2112072718,rapid naming phonological awareness and reading a meta analysis of the correlation evidence,"h lee swanson, guy trainin, denise m necoechea, donald d hammill",2003,961281549,"Therefore, RAN ability indeed has a phonological component, but it is unlikely that variations in RAN could be fully explained in terms of phonological processing skills (Swanson et al., 2003)."
2112072718,rapid naming phonological awareness and reading a meta analysis of the correlation evidence,"h lee swanson, guy trainin, denise m necoechea, donald d hammill",2003,55141569,"350 and Year 2 decoding skill for 244 children while Swanson et al. (2003) in a metaanalysis of 49 studies reported that RN had a moderate correlation to word and
In a meta-analysis of 49 studies Swanson et al. (2003) identified that RN had a moderate correlation with word and nonword
The same was found in a meta-analysis by Swanson et al. (2003)."
2112072718,rapid naming phonological awareness and reading a meta analysis of the correlation evidence,"h lee swanson, guy trainin, denise m necoechea, donald d hammill",2003,2085838618,"Indeed, a recent meta-analysis of research on the relationship between naming speed and phonemic awareness confirmed that measures of the two load on different factors (Swanson et al., 2003)."
2112072718,rapid naming phonological awareness and reading a meta analysis of the correlation evidence,"h lee swanson, guy trainin, denise m necoechea, donald d hammill",2003,2102987997,"However, not all of the variability in RAN performance is related to reading ability (Swanson et al., 2003)."
2112520063,early literacy interventions for english language learners support for an rti model,"krista healy, mike l vanderwood, danielle edelston",2005,226281423,"Furthermore, researchers commonly matched the language of the intervention to the participants’ core instruction (e.g. Escamilla, 1994; Healy et al., 2005; Linan-Thompson et al., 2005; Vaughn et al., 2006a; Vaughn et al. 2006b)."
2112549398,memory for rote linguistic routines and sensitivity to rhyme a comparison of low income children with and without specific language impairment,barbara byrd fazio,1997,55141569,"Despite this it is generally reported that deficits exist from the preschool to secondary school years (Fazio, 1997; Larrivee & Catts, 1999; Leitao, Hogben, & Fletcher, 1997; Webster & Plante, 1995)."
2112549398,memory for rote linguistic routines and sensitivity to rhyme a comparison of low income children with and without specific language impairment,barbara byrd fazio,1997,2125542009,"As in Fazio’s prior study (1997a), children who had been diagnosed as LI by speech-language pathologists were selected and subsequently assessed by research staff using three expressive subtests from the TOLD-P (Newcomer & Hammill, 1988).
On the one hand, Fazio (1997a,b) provided the briefest training (one hour) which involved only small group (n = 5) rhyming training, and results indicated that although children increased their ability to recite rhymes, they did not catch up to typically developing peers. By contrast, Warrick et al.’s intervention (1993), that was still relatively brief and was conducted with a larger group size (5."
